transaction_id,date,category,region,quantity,unit_price,payment_type,customer_age,total_value
TXN01222,2024-11-01 06:00:00,Books,North,2,244.43,Credit Card,21.0,488.86
TXN01223,2024-11-01 12:00:00,Books,South,3,161.2,Cash,39.0,483.6
TXN01224,2024-11-01 18:00:00,Home & Garden,West,4,395.53,PayPal,39.0,1582.12
TXN01225,2024-11-02 00:00:00,Home & Garden,East,5,342.48,Debit Card,72.0,1712.4
TXN01226,2024-11-02 06:00:00,Books,East,1,444.93,,54.0,444.93
TXN01227,2024-11-02 12:00:00,Home & Garden,East,7,347.79,Debit Card,56.0,2434.53
TXN01228,2024-11-02 18:00:00,Electronics,West,7,125.55,Credit Card,51.0,878.85
TXN01229,2024-11-03 00:00:00,Home & Garden,Central,9,466.17,PayPal,50.0,4195.53
TXN01230,2024-11-03 06:00:00,Sports,Central,4,56.89,Cash,61.0,227.56
TXN01231,2024-11-03 12:00:00,Home & Garden,South,6,137.63,PayPal,59.0,825.78
TXN01232,2024-11-03 18:00:00,Clothing,Central,2,262.5,Debit Card,57.0,525.0
TXN01233,2024-11-04 00:00:00,Electronics,Central,4,285.04,Debit Card,50.0,1140.16
TXN01234,2024-11-04 06:00:00,Clothing,East,2,12.58,Credit Card,29.0,25.16
TXN01235,2024-11-04 12:00:00,Clothing,East,5,391.38,PayPal,19.0,1956.9
TXN01236,2024-11-04 18:00:00,Sports,South,7,184.0,Credit Card,45.0,1288.0
TXN01237,2024-11-05 00:00:00,Electronics,North,1,206.18,PayPal,27.0,206.18
TXN01238,2024-11-05 06:00:00,Electronics,South,7,405.64,Debit Card,39.0,2839.48
TXN01239,2024-11-05 12:00:00,Electronics,South,6,192.75,Credit Card,34.0,1156.5
TXN01240,2024-11-05 18:00:00,Electronics,West,6,28.38,Credit Card,43.0,170.28
TXN01241,2024-11-06 00:00:00,Electronics,West,8,92.34,PayPal,20.0,738.72
TXN01242,2024-11-06 06:00:00,Sports,South,8,478.17,Cash,24.0,3825.36
TXN01243,2024-11-06 12:00:00,Home & Garden,South,6,39.85,PayPal,61.0,239.1
TXN01244,2024-11-06 18:00:00,Clothing,South,3,180.69,Cash,25.0,542.07
TXN01245,2024-11-07 00:00:00,Electronics,Central,5,254.07,PayPal,37.0,1270.35
TXN01246,2024-11-07 06:00:00,Home & Garden,West,2,249.17,Debit Card,29.0,498.34
TXN01247,2024-11-07 12:00:00,Home & Garden,South,5,6.96,Credit Card,,34.8
TXN01248,2024-11-07 18:00:00,Clothing,East,9,253.08,PayPal,34.0,2277.72
TXN01249,2024-11-08 00:00:00,Sports,East,1,194.97,Debit Card,45.0,194.97
TXN01250,2024-11-08 06:00:00,Books,Central,5,486.18,PayPal,58.0,2430.9
TXN01251,2024-11-08 12:00:00,Books,Central,6,83.78,Credit Card,27.0,502.68
TXN01252,2024-11-08 18:00:00,Home & Garden,North,7,180.31,PayPal,39.0,1262.17
TXN01253,2024-11-09 00:00:00,Clothing,North,9,212.64,Cash,55.0,1913.76
TXN01254,2024-11-09 06:00:00,Books,North,6,198.39,Credit Card,74.0,1190.34
TXN01255,2024-11-09 12:00:00,Home & Garden,Central,5,334.59,Cash,50.0,1672.95
TXN01256,2024-11-09 18:00:00,Sports,Central,7,111.68,Debit Card,39.0,781.76
TXN01257,2024-11-10 00:00:00,Books,Central,1,114.43,Debit Card,61.0,114.43
TXN01258,2024-11-10 06:00:00,Home & Garden,East,5,365.96,PayPal,54.0,1829.8
TXN01259,2024-11-10 12:00:00,Home & Garden,Central,2,252.64,Cash,30.0,505.28
TXN01260,2024-11-10 18:00:00,Electronics,East,4,210.5,Cash,44.0,842.0
TXN01261,2024-11-11 00:00:00,Sports,North,7,88.76,Credit Card,32.0,621.32
TXN01262,2024-11-11 06:00:00,Electronics,North,5,97.83,Cash,39.0,489.15
TXN01263,2024-11-11 12:00:00,Clothing,North,6,10.22,Cash,47.0,61.32
TXN01264,2024-11-11 18:00:00,Electronics,South,2,50.26,Credit Card,60.0,100.52
TXN01265,2024-11-12 00:00:00,Electronics,South,3,280.64,Credit Card,57.0,841.92
TXN01266,2024-11-12 06:00:00,Books,West,7,446.48,Cash,54.0,3125.36
TXN01267,2024-11-12 12:00:00,Home & Garden,West,2,147.15,PayPal,51.0,294.3
TXN01268,2024-11-12 18:00:00,Sports,West,6,167.23,Credit Card,61.0,1003.38
TXN01269,2024-11-13 00:00:00,Electronics,South,5,62.22,Credit Card,51.0,311.1
TXN01270,2024-11-13 06:00:00,Sports,South,1,197.37,Cash,65.0,197.37
TXN01271,2024-11-13 12:00:00,Electronics,West,4,23.42,Cash,70.0,93.68
TXN01272,2024-11-13 18:00:00,Clothing,West,2,459.21,Credit Card,52.0,918.42
TXN01273,2024-11-14 00:00:00,Electronics,Central,4,338.19,Cash,59.0,1352.76
TXN01274,2024-11-14 06:00:00,Books,West,1,495.42,Credit Card,36.0,495.42
TXN01275,2024-11-14 12:00:00,Home & Garden,Central,2,442.0,PayPal,25.0,884.0
TXN01276,2024-11-14 18:00:00,Clothing,East,8,239.13,PayPal,56.0,1913.04
TXN01277,2024-11-15 00:00:00,Electronics,South,6,262.24,Credit Card,50.0,1573.44
TXN01278,2024-11-15 06:00:00,Sports,West,2,99.34,Credit Card,61.0,198.68
TXN01279,2024-11-15 12:00:00,Clothing,South,6,233.71,Debit Card,45.0,1402.26
TXN01280,2024-11-15 18:00:00,Clothing,South,9,452.0,Debit Card,54.0,4068.0
TXN01281,2024-11-16 00:00:00,Electronics,South,7,30.17,Cash,65.0,211.19
TXN01282,2024-11-16 06:00:00,Clothing,East,9,432.46,Cash,42.0,3892.14
TXN01283,2024-11-16 12:00:00,Sports,North,5,173.77,Credit Card,53.0,868.85
TXN01284,2024-11-16 18:00:00,Clothing,West,7,450.26,Credit Card,34.0,3151.82
TXN01285,2024-11-17 00:00:00,Sports,North,7,470.74,Debit Card,41.0,3295.18
TXN01286,2024-11-17 06:00:00,Electronics,North,3,337.08,Debit Card,38.0,1011.24
TXN01287,2024-11-17 12:00:00,Home & Garden,North,7,333.89,Credit Card,19.0,2337.23
TXN01288,2024-11-17 18:00:00,Clothing,South,1,229.11,PayPal,48.0,229.11
TXN01289,2024-11-18 00:00:00,Home & Garden,Central,9,418.59,PayPal,61.0,3767.31
TXN01290,2024-11-18 06:00:00,Sports,South,6,481.0,Cash,50.0,2886.0
TXN01291,2024-11-18 12:00:00,Clothing,South,5,388.67,Credit Card,47.0,1943.35
TXN01292,2024-11-18 18:00:00,Books,North,7,312.86,Credit Card,29.0,2190.02
TXN01293,2024-11-19 00:00:00,Home & Garden,South,5,305.36,Cash,61.0,1526.8
TXN01294,2024-11-19 06:00:00,Clothing,North,5,425.49,Debit Card,29.0,2127.45
TXN01295,2024-11-19 12:00:00,Home & Garden,Central,7,272.9,Debit Card,68.0,1910.3
TXN01296,2024-11-19 18:00:00,Clothing,West,7,402.91,PayPal,74.0,2820.37
TXN01297,2024-11-20 00:00:00,Electronics,North,3,256.9,Credit Card,66.0,770.7
TXN01298,2024-11-20 06:00:00,Home & Garden,Central,3,35.91,Debit Card,69.0,107.73
TXN01299,2024-11-20 12:00:00,Books,West,3,195.05,PayPal,41.0,585.15
TXN01300,2024-11-20 18:00:00,Books,East,6,225.0,PayPal,41.0,1350.0
TXN01301,2024-11-21 00:00:00,Sports,North,6,75.1,PayPal,28.0,450.6
TXN01302,2024-11-21 06:00:00,Clothing,North,3,55.74,Debit Card,30.0,167.22
TXN01303,2024-11-21 12:00:00,Home & Garden,East,3,270.06,Debit Card,44.0,810.18
TXN01304,2024-11-21 18:00:00,Sports,East,8,47.15,Credit Card,25.0,377.2
TXN01305,2024-11-22 00:00:00,Home & Garden,North,8,154.96,Credit Card,27.0,1239.68
TXN01306,2024-11-22 06:00:00,Clothing,East,7,373.58,PayPal,25.0,2615.06
TXN01307,2024-11-22 12:00:00,Books,South,4,482.39,PayPal,37.0,1929.56
TXN01308,2024-11-22 18:00:00,Electronics,West,4,360.35,Debit Card,25.0,1441.4
TXN01309,2024-11-23 00:00:00,Books,West,3,496.35,Debit Card,26.0,1489.05
TXN01310,2024-11-23 06:00:00,Sports,West,5,350.68,Credit Card,24.0,1753.4
TXN01311,2024-11-23 12:00:00,Electronics,South,3,150.43,Credit Card,31.0,451.29
TXN01312,2024-11-23 18:00:00,Sports,East,8,337.67,Cash,45.0,2701.36
TXN01313,2024-11-24 00:00:00,Clothing,Central,7,352.57,Credit Card,19.0,2467.99
TXN01314,2024-11-24 06:00:00,Electronics,East,3,189.0,Debit Card,,567.0
TXN01315,2024-11-24 12:00:00,Sports,North,9,13.77,PayPal,60.0,123.93
TXN01316,2024-11-24 18:00:00,Clothing,West,5,353.08,Cash,25.0,1765.4
TXN01317,2024-11-25 00:00:00,Books,East,9,15.74,Credit Card,30.0,141.66
TXN01318,2024-11-25 06:00:00,Clothing,Central,7,317.44,Credit Card,38.0,2222.08
TXN01319,2024-11-25 12:00:00,Home & Garden,North,7,85.99,Debit Card,64.0,601.93
TXN01320,2024-11-25 18:00:00,Clothing,South,6,284.97,Cash,45.0,1709.82
TXN01321,2024-11-26 00:00:00,Clothing,South,2,254.44,Credit Card,52.0,508.88
TXN01322,2024-11-26 06:00:00,Home & Garden,Central,9,11.69,PayPal,40.0,105.21
TXN01323,2024-11-26 12:00:00,Sports,North,6,184.62,Debit Card,63.0,1107.72
TXN01324,2024-11-26 18:00:00,Sports,West,8,302.54,Cash,32.0,2420.32
TXN01325,2024-11-27 00:00:00,Clothing,East,1,425.06,Credit Card,19.0,425.06
TXN01326,2024-11-27 06:00:00,Home & Garden,North,5,444.88,Credit Card,68.0,2224.4
TXN01327,2024-11-27 12:00:00,Home & Garden,South,1,244.51,Cash,29.0,244.51
TXN01328,2024-11-27 18:00:00,Books,Central,8,365.57,Debit Card,74.0,2924.56
TXN01329,2024-11-28 00:00:00,Sports,Central,8,161.65,Cash,69.0,1293.2
TXN01330,2024-11-28 06:00:00,Electronics,East,1,174.38,Cash,53.0,174.38
TXN01331,2024-11-28 12:00:00,Sports,Central,9,101.26,Debit Card,20.0,911.34
TXN01332,2024-11-28 18:00:00,Sports,Central,2,283.16,Credit Card,22.0,566.32
TXN01333,2024-11-29 00:00:00,Books,North,9,160.71,PayPal,20.0,1446.39
TXN01334,2024-11-29 06:00:00,Electronics,West,1,46.76,Debit Card,74.0,46.76
TXN01335,2024-11-29 12:00:00,Books,East,9,344.08,PayPal,64.0,3096.72
TXN01336,2024-11-29 18:00:00,Electronics,North,4,355.34,Credit Card,36.0,1421.36
TXN01337,2024-11-30 00:00:00,Clothing,West,9,183.2,Cash,19.0,1648.8
TXN01338,2024-11-30 06:00:00,Electronics,North,7,42.98,PayPal,61.0,300.86
TXN01339,2024-11-30 12:00:00,Books,North,6,216.02,Credit Card,54.0,1296.12
TXN01340,2024-11-30 18:00:00,Sports,Central,5,223.96,Credit Card,71.0,1119.8
TXN01341,2024-12-01 00:00:00,Electronics,West,9,335.99,Cash,34.0,3023.91
TXN01342,2024-12-01 06:00:00,Electronics,East,2,161.13,Cash,31.0,322.26
TXN01343,2024-12-01 12:00:00,Home & Garden,East,2,342.89,Credit Card,45.0,685.78
TXN01344,2024-12-01 18:00:00,Sports,West,9,436.39,Credit Card,44.0,3927.51
TXN01345,2024-12-02 00:00:00,Clothing,Central,3,122.56,PayPal,71.0,367.68
TXN01346,2024-12-02 06:00:00,Books,South,8,489.57,Credit Card,27.0,3916.56
TXN01347,2024-12-02 12:00:00,Clothing,North,9,196.25,Credit Card,20.0,1766.25
TXN01348,2024-12-02 18:00:00,Sports,Central,8,137.29,PayPal,53.0,1098.32
TXN01349,2024-12-03 00:00:00,Electronics,West,4,213.65,Debit Card,55.0,854.6
TXN01350,2024-12-03 06:00:00,Electronics,North,1,51.73,PayPal,73.0,51.73
TXN01351,2024-12-03 12:00:00,Sports,East,4,67.22,PayPal,42.0,268.88
TXN01352,2024-12-03 18:00:00,Electronics,South,9,210.14,Cash,39.0,1891.26
TXN01353,2024-12-04 00:00:00,Electronics,East,2,382.41,PayPal,65.0,764.82
TXN01354,2024-12-04 06:00:00,Electronics,West,3,450.65,Credit Card,,1351.95
TXN01355,2024-12-04 12:00:00,Books,North,8,334.08,Credit Card,64.0,2672.64
TXN01356,2024-12-04 18:00:00,Books,West,6,57.08,Credit Card,47.0,342.48
TXN01357,2024-12-05 00:00:00,Home & Garden,North,8,337.65,Debit Card,38.0,2701.2
TXN01358,2024-12-05 06:00:00,Clothing,Central,7,319.54,Credit Card,47.0,2236.78
TXN01359,2024-12-05 12:00:00,Sports,South,5,403.85,Debit Card,45.0,2019.25
TXN01360,2024-12-05 18:00:00,Sports,Central,9,413.5,Credit Card,48.0,3721.5
TXN01361,2024-12-06 00:00:00,Sports,Central,4,434.76,PayPal,74.0,1739.04
TXN01362,2024-12-06 06:00:00,Home & Garden,West,6,210.0,Cash,69.0,1260.0
TXN01363,2024-12-06 12:00:00,Books,South,2,350.44,Credit Card,43.0,700.88
TXN01364,2024-12-06 18:00:00,Home & Garden,North,2,137.78,Debit Card,60.0,275.56
TXN01365,2024-12-07 00:00:00,Sports,North,2,499.67,Debit Card,39.0,999.34
TXN01366,2024-12-07 06:00:00,Clothing,East,7,91.79,Cash,38.0,642.53
TXN01367,2024-12-07 12:00:00,Electronics,North,2,10.01,Credit Card,18.0,20.02
TXN01368,2024-12-07 18:00:00,Books,West,2,78.66,PayPal,54.0,157.32
TXN01369,2024-12-08 00:00:00,Books,Central,9,389.06,Credit Card,30.0,3501.54
TXN01370,2024-12-08 06:00:00,Home & Garden,Central,7,226.16,Credit Card,38.0,1583.12
TXN01371,2024-12-08 12:00:00,Books,Central,3,226.51,Cash,63.0,679.53
TXN01372,2024-12-08 18:00:00,Sports,South,3,477.74,Credit Card,26.0,1433.22
TXN01373,2024-12-09 00:00:00,Sports,North,7,460.22,PayPal,34.0,3221.54
TXN01374,2024-12-09 06:00:00,Home & Garden,West,5,159.04,Debit Card,64.0,795.2
TXN01375,2024-12-09 12:00:00,Sports,South,6,108.48,Cash,38.0,650.88
TXN01376,2024-12-09 18:00:00,Clothing,East,8,425.0,PayPal,48.0,3400.0
TXN01377,2024-12-10 00:00:00,Home & Garden,West,9,453.48,Debit Card,56.0,4081.32
TXN01378,2024-12-10 06:00:00,Clothing,West,1,273.09,Cash,71.0,273.09
TXN01379,2024-12-10 12:00:00,Electronics,West,3,316.56,Cash,,949.68
TXN01380,2024-12-10 18:00:00,Clothing,Central,7,132.17,Debit Card,29.0,925.19
TXN01381,2024-12-11 00:00:00,Electronics,West,6,401.4,Debit Card,72.0,2408.4
TXN01382,2024-12-11 06:00:00,Electronics,North,7,317.9,PayPal,23.0,2225.3
TXN01383,2024-12-11 12:00:00,Clothing,West,8,254.24,Credit Card,70.0,2033.92
TXN01384,2024-12-11 18:00:00,Home & Garden,Central,6,34.75,Credit Card,33.0,208.5
TXN01385,2024-12-12 00:00:00,Sports,West,3,458.39,Credit Card,43.0,1375.17
TXN01386,2024-12-12 06:00:00,Sports,East,2,309.65,Credit Card,22.0,619.3
TXN01387,2024-12-12 12:00:00,Electronics,East,7,100.38,Credit Card,26.0,702.66
TXN01388,2024-12-12 18:00:00,Electronics,Central,1,305.16,PayPal,63.0,305.16
TXN01389,2024-12-13 00:00:00,Home & Garden,North,3,340.34,Cash,57.0,1021.02
TXN01390,2024-12-13 06:00:00,Books,North,4,265.26,PayPal,31.0,1061.04
TXN01391,2024-12-13 12:00:00,Clothing,South,1,360.46,PayPal,61.0,360.46
TXN01392,2024-12-13 18:00:00,Electronics,Central,5,292.82,PayPal,59.0,1464.1
TXN01393,2024-12-14 00:00:00,Sports,West,3,474.15,Cash,47.0,1422.45
TXN01394,2024-12-14 06:00:00,Home & Garden,Central,2,31.58,PayPal,69.0,63.16
TXN01395,2024-12-14 12:00:00,Clothing,South,3,57.59,PayPal,69.0,172.77
TXN01396,2024-12-14 18:00:00,Home & Garden,Central,8,90.97,Cash,43.0,727.76
TXN01397,2024-12-15 00:00:00,Clothing,Central,6,346.63,PayPal,70.0,2079.78
TXN01398,2024-12-15 06:00:00,Clothing,South,7,324.57,Credit Card,62.0,2271.99
TXN01399,2024-12-15 12:00:00,Electronics,North,6,446.57,Debit Card,46.0,2679.42
TXN01400,2024-12-15 18:00:00,Home & Garden,West,6,367.77,PayPal,36.0,2206.62
TXN01401,2024-12-16 00:00:00,Home & Garden,South,3,256.64,Debit Card,64.0,769.92
TXN01402,2024-12-16 06:00:00,Sports,East,8,495.96,PayPal,25.0,3967.68
TXN01403,2024-12-16 12:00:00,Sports,North,7,136.72,PayPal,40.0,957.04
TXN01404,2024-12-16 18:00:00,Electronics,East,7,417.43,Credit Card,70.0,2922.01
TXN01405,2024-12-17 00:00:00,Electronics,North,6,216.26,Cash,59.0,1297.56
TXN01406,2024-12-17 06:00:00,Books,West,5,326.12,Debit Card,52.0,1630.6
TXN01407,2024-12-17 12:00:00,Sports,West,8,365.0,Cash,48.0,2920.0
TXN01408,2024-12-17 18:00:00,Clothing,Central,5,318.71,Credit Card,70.0,1593.55
TXN01409,2024-12-18 00:00:00,Home & Garden,East,9,74.55,Credit Card,52.0,670.95
TXN01410,2024-12-18 06:00:00,Electronics,North,9,224.26,Debit Card,49.0,2018.34
TXN01411,2024-12-18 12:00:00,Home & Garden,West,1,282.91,Cash,22.0,282.91
TXN01412,2024-12-18 18:00:00,Home & Garden,South,6,425.28,Credit Card,33.0,2551.68
TXN01413,2024-12-19 00:00:00,Books,West,7,224.6,PayPal,34.0,1572.2
TXN01414,2024-12-19 06:00:00,Sports,South,3,459.78,PayPal,49.0,1379.34
TXN01415,2024-12-19 12:00:00,Electronics,North,7,222.99,PayPal,55.0,1560.93
TXN01416,2024-12-19 18:00:00,Home & Garden,West,7,276.65,Cash,49.0,1936.55
TXN01417,2024-12-20 00:00:00,Electronics,West,2,399.16,PayPal,69.0,798.32
TXN01418,2024-12-20 06:00:00,Clothing,North,7,293.62,PayPal,37.0,2055.34
TXN01419,2024-12-20 12:00:00,Books,West,1,480.31,Credit Card,65.0,480.31
TXN01420,2024-12-20 18:00:00,Clothing,South,5,331.87,Credit Card,73.0,1659.35
TXN01421,2024-12-21 00:00:00,Electronics,West,9,263.74,PayPal,19.0,2373.66
TXN01422,2024-12-21 06:00:00,Electronics,East,7,16.68,PayPal,37.0,116.76
TXN01423,2024-12-21 12:00:00,Sports,Central,7,209.8,Credit Card,64.0,1468.6
TXN01424,2024-12-21 18:00:00,Home & Garden,South,2,153.13,Debit Card,35.0,306.26
TXN01425,2024-12-22 00:00:00,Home & Garden,East,8,375.31,Cash,18.0,3002.48
TXN01426,2024-12-22 06:00:00,Clothing,North,3,108.1,Cash,46.0,324.3
TXN01427,2024-12-22 12:00:00,Books,South,8,106.58,Credit Card,46.0,852.64
TXN01428,2024-12-22 18:00:00,Home & Garden,Central,3,98.81,Cash,36.0,296.43
TXN01429,2024-12-23 00:00:00,Sports,Central,7,67.18,Credit Card,61.0,470.26
TXN01430,2024-12-23 06:00:00,Clothing,North,2,158.95,Credit Card,57.0,317.9
TXN01431,2024-12-23 12:00:00,Clothing,North,4,443.53,Credit Card,23.0,1774.12
TXN01432,2024-12-23 18:00:00,Sports,South,6,388.59,Credit Card,61.0,2331.54
TXN01433,2024-12-24 00:00:00,Books,West,9,368.95,Debit Card,56.0,3320.55
TXN01434,2024-12-24 06:00:00,Sports,North,5,399.68,PayPal,67.0,1998.4
TXN01435,2024-12-24 12:00:00,Books,West,9,138.36,PayPal,,1245.24
TXN01436,2024-12-24 18:00:00,Sports,East,5,444.28,Debit Card,63.0,2221.4
TXN01437,2024-12-25 00:00:00,Sports,Central,8,72.97,Cash,25.0,583.76
TXN01438,2024-12-25 06:00:00,Electronics,West,1,171.49,Cash,41.0,171.49
TXN01439,2024-12-25 12:00:00,Clothing,Central,7,295.44,PayPal,37.0,2068.08
TXN01440,2024-12-25 18:00:00,Sports,West,4,55.94,Cash,71.0,223.76
TXN01441,2024-12-26 00:00:00,Sports,East,5,366.41,PayPal,31.0,1832.05
TXN01442,2024-12-26 06:00:00,Home & Garden,North,6,196.69,PayPal,22.0,1180.14
TXN01443,2024-12-26 12:00:00,Clothing,East,5,393.28,Debit Card,58.0,1966.4
TXN01444,2024-12-26 18:00:00,Home & Garden,North,1,248.98,Cash,57.0,248.98
TXN01445,2024-12-27 00:00:00,Clothing,North,9,94.53,Debit Card,51.0,850.77
TXN01446,2024-12-27 06:00:00,Home & Garden,Central,2,368.71,PayPal,33.0,737.42
TXN01447,2024-12-27 12:00:00,Sports,East,9,129.81,PayPal,62.0,1168.29
TXN01448,2024-12-27 18:00:00,Sports,West,2,247.95,PayPal,24.0,495.9
TXN01449,2024-12-28 00:00:00,Electronics,East,9,42.39,Credit Card,33.0,381.51
TXN01450,2024-12-28 06:00:00,Home & Garden,Central,6,310.84,Credit Card,24.0,1865.04
TXN01451,2024-12-28 12:00:00,Books,North,9,334.6,Credit Card,44.0,3011.4
TXN01452,2024-12-28 18:00:00,Electronics,Central,6,192.44,Debit Card,31.0,1154.64
TXN01453,2024-12-29 00:00:00,Home & Garden,South,6,477.44,PayPal,31.0,2864.64
TXN01454,2024-12-29 06:00:00,Home & Garden,South,2,437.71,Cash,61.0,875.42
TXN01455,2024-12-29 12:00:00,Electronics,West,8,355.43,Debit Card,50.0,2843.44
TXN01456,2024-12-29 18:00:00,Sports,Central,3,358.26,Debit Card,50.0,1074.78
TXN01457,2024-12-30 00:00:00,Home & Garden,West,7,129.94,Debit Card,61.0,909.58
TXN01458,2024-12-30 06:00:00,Sports,West,5,330.12,Cash,37.0,1650.6
TXN01459,2024-12-30 12:00:00,Electronics,South,3,103.11,PayPal,70.0,309.33
TXN01460,2024-12-30 18:00:00,Sports,West,1,76.28,Credit Card,64.0,76.28
TXN01461,2024-12-31 00:00:00,Clothing,South,8,499.74,PayPal,53.0,3997.92
TXN01462,2024-12-31 06:00:00,Books,North,3,313.08,PayPal,,939.24
TXN01463,2024-12-31 12:00:00,Home & Garden,Central,2,218.34,Debit Card,49.0,436.68
TXN01464,2024-12-31 18:00:00,Books,West,1,147.64,Debit Card,65.0,147.64
TXN01465,2025-01-01 00:00:00,Sports,South,4,303.94,Debit Card,20.0,1215.76
TXN01466,2025-01-01 06:00:00,Home & Garden,East,8,29.55,Credit Card,56.0,236.4
TXN01467,2025-01-01 12:00:00,Sports,West,3,51.87,Credit Card,46.0,155.61
TXN01468,2025-01-01 18:00:00,Clothing,North,1,21.26,Credit Card,41.0,21.26
TXN01469,2025-01-02 00:00:00,Electronics,North,4,252.09,PayPal,39.0,1008.36
TXN01470,2025-01-02 06:00:00,Home & Garden,East,9,302.3,Debit Card,23.0,2720.7
TXN01471,2025-01-02 12:00:00,Clothing,South,1,35.93,Cash,65.0,35.93
TXN01472,2025-01-02 18:00:00,Clothing,West,2,362.01,PayPal,41.0,724.02
TXN01473,2025-01-03 00:00:00,Home & Garden,South,9,119.05,Credit Card,57.0,1071.45
TXN01474,2025-01-03 06:00:00,Sports,North,2,344.17,Cash,40.0,688.34
TXN01475,2025-01-03 12:00:00,Clothing,South,3,491.04,Cash,71.0,1473.12
TXN01476,2025-01-03 18:00:00,Books,North,7,347.1,Debit Card,55.0,2429.7
TXN01477,2025-01-04 00:00:00,Clothing,South,3,442.18,Cash,27.0,1326.54
TXN01478,2025-01-04 06:00:00,Sports,East,9,474.36,Credit Card,33.0,4269.24
TXN01479,2025-01-04 12:00:00,Sports,Central,6,245.94,Debit Card,28.0,1475.64
TXN01480,2025-01-04 18:00:00,Books,East,3,352.65,Cash,49.0,1057.95
TXN01481,2025-01-05 00:00:00,Clothing,East,9,426.72,Debit Card,62.0,3840.48
TXN01482,2025-01-05 06:00:00,Sports,Central,1,181.52,Cash,23.0,181.52
TXN01483,2025-01-05 12:00:00,Home & Garden,Central,3,134.39,PayPal,41.0,403.17
TXN01484,2025-01-05 18:00:00,Electronics,West,1,473.57,PayPal,50.0,473.57
TXN01485,2025-01-06 00:00:00,Electronics,West,2,364.52,Credit Card,70.0,729.04
TXN01486,2025-01-06 06:00:00,Electronics,East,8,113.74,PayPal,68.0,909.92
TXN01487,2025-01-06 12:00:00,Clothing,East,7,227.3,PayPal,29.0,1591.1
TXN01488,2025-01-06 18:00:00,Books,North,2,399.24,PayPal,73.0,798.48
TXN01489,2025-01-07 00:00:00,Sports,North,2,275.8,Cash,44.0,551.6
TXN01490,2025-01-07 06:00:00,Home & Garden,West,9,326.73,Cash,55.0,2940.57
TXN01491,2025-01-07 12:00:00,Home & Garden,West,6,378.12,Debit Card,35.0,2268.72
TXN01492,2025-01-07 18:00:00,Clothing,North,5,312.89,Cash,62.0,1564.45
TXN01493,2025-01-08 00:00:00,Electronics,North,6,272.34,PayPal,56.0,1634.04
TXN01494,2025-01-08 06:00:00,Clothing,South,9,376.06,Cash,72.0,3384.54
TXN01495,2025-01-08 12:00:00,Books,South,7,365.14,Credit Card,30.0,2555.98
TXN01496,2025-01-08 18:00:00,Books,North,9,316.79,Debit Card,70.0,2851.11
TXN01497,2025-01-09 00:00:00,Sports,South,4,183.1,Debit Card,57.0,732.4
TXN01498,2025-01-09 06:00:00,Sports,Central,2,205.88,Cash,47.0,411.76
TXN01499,2025-01-09 12:00:00,Books,West,8,485.37,PayPal,70.0,3882.96
TXN01500,2025-01-09 18:00:00,Books,West,4,60.63,Debit Card,66.0,242.52
TXN01501,2025-01-10 00:00:00,Books,North,9,137.91,Credit Card,58.0,1241.19
TXN01502,2025-01-10 06:00:00,Clothing,East,4,248.74,Credit Card,69.0,994.96
TXN01503,2025-01-10 12:00:00,Books,North,8,419.18,Debit Card,30.0,3353.44
TXN01504,2025-01-10 18:00:00,Home & Garden,South,9,86.02,PayPal,51.0,774.18
TXN01505,2025-01-11 00:00:00,Electronics,East,9,142.09,PayPal,53.0,1278.81
TXN01506,2025-01-11 06:00:00,Books,South,4,37.57,Cash,47.0,150.28
TXN01507,2025-01-11 12:00:00,Electronics,Central,1,354.46,Cash,42.0,354.46
TXN01508,2025-01-11 18:00:00,Clothing,South,3,122.91,Debit Card,19.0,368.73
TXN01509,2025-01-12 00:00:00,Electronics,Central,9,197.39,Cash,,1776.51
TXN01510,2025-01-12 06:00:00,Clothing,Central,4,224.63,Cash,35.0,898.52
TXN01511,2025-01-12 12:00:00,Home & Garden,South,5,446.2,Cash,22.0,2231.0
TXN01512,2025-01-12 18:00:00,Clothing,South,7,208.61,Credit Card,36.0,1460.27
TXN01513,2025-01-13 00:00:00,Clothing,Central,5,76.89,Cash,59.0,384.45
TXN01514,2025-01-13 06:00:00,Sports,East,4,264.54,Debit Card,35.0,1058.16
TXN01515,2025-01-13 12:00:00,Books,Central,2,481.66,PayPal,74.0,963.32
TXN01516,2025-01-13 18:00:00,Books,West,2,305.8,Cash,49.0,611.6
TXN01517,2025-01-14 00:00:00,Home & Garden,Central,4,491.78,PayPal,38.0,1967.12
TXN01518,2025-01-14 06:00:00,Home & Garden,East,9,421.35,Cash,27.0,3792.15
TXN01519,2025-01-14 12:00:00,Books,West,8,22.8,Debit Card,54.0,182.4
TXN01520,2025-01-14 18:00:00,Sports,North,3,330.91,Credit Card,66.0,992.73
TXN01521,2025-01-15 00:00:00,Books,North,9,146.95,Debit Card,,1322.55
TXN01522,2025-01-15 06:00:00,Sports,East,5,282.01,Credit Card,30.0,1410.05
TXN01523,2025-01-15 12:00:00,Home & Garden,Central,3,143.28,Cash,72.0,429.84
TXN01524,2025-01-15 18:00:00,Electronics,South,5,177.69,Cash,34.0,888.45
TXN01525,2025-01-16 00:00:00,Home & Garden,East,4,461.97,Credit Card,26.0,1847.88
